id,date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,air_pollution_index,traffic_volume
5269,4/19/2013 3:00,None,33,1,180,4,4,273.89,0,0,90,Rain,170,313
13850,4/22/2014 15:00,None,99,6,339,8,8,287,0,0,1,Clear,62,5919
14885,6/4/2014 3:00,None,64,0,169,8,8,288.54,0,0,92,Rain,17,377
19879,12/8/2015 4:00,None,69,5,313,8,8,272.72,0,0,1,Mist,158,890
5737,5/4/2013 9:00,None,93,4,90,7,7,273.48,0,0,90,Snow,215,4037
31402,3/1/2017 8:00,None,36,4,40,9,9,270.15,0,0,90,Snow,132,3997
19732,11/29/2015 14:00,None,83,5,270,5,5,274.43,0,0,90,Clouds,64,4454
33611,5/14/2017 14:00,None,65,5,150,6,6,299.08,0,0,1,Clear,138,4458
30905,2/10/2017 0:00,None,51,5,300,7,7,266.79,0,0,90,Clouds,296,590
17814,8/29/2015 10:00,None,81,2,255,2,2,289.16,0,0,90,Mist,15,4733
26336,9/5/2016 9:00,None,41,5,40,1,1,294.13,0,0,75,Clouds,190,2377
5445,4/23/2013 19:00,None,55,4,330,2,2,273.61,0,0,90,Fog,293,3181
17384,8/15/2015 2:00,None,80,3,152,9,9,295.97,0.6,0,1,Rain,198,653
18027,9/6/2015 13:00,None,72,6,161,5,5,300.01,0,0,75,Rain,186,4579
4174,3/9/2013 9:00,None,79,2,250,3,3,268.02,0,0,1,Haze,271,3656
8796,9/5/2013 20:00,None,42,5,140,3,3,296.93,0,0,0,Clear,230,3217
17623,8/22/2015 7:00,None,67,5,279,5,5,291.76,0,0,1,Clear,119,2000
22965,5/1/2016 19:00,None,88,3,94,4,4,289.18,0,0,75,Clouds,183,3351
8607,8/23/2013 9:00,None,73,1,231,7,7,292.47,0,0,48,Clouds,141,5702
16433,7/10/2015 4:00,None,96,3,90,9,9,290.93,0,0,1,Clear,106,866
11213,1/4/2014 5:00,None,79,2,293,7,7,272.57,0,0,64,Mist,77,695
19194,10/28/2015 13:00,None,63,1,113,6,6,276.58,0,0,90,Rain,160,4958
13270,3/29/2014 10:00,None,93,0,0,9,9,273.59,0,0,1,Clear,221,4112
1164,11/13/2012 15:00,None,53,4,140,8,8,269.51,0,0,75,Clouds,274,5664
1779,12/7/2012 14:00,None,55,0,0,5,5,278.68,0,0,40,Clouds,104,5918
15350,7/9/2014 8:00,None,44,2,324,7,7,290.12,0,0,44,Clouds,121,6420
738,10/29/2012 5:00,None,47,2,330,5,5,271.98,0,0,90,Clouds,288,2513
25388,7/31/2016 14:00,None,62,4,300,9,9,300.17,0,0,75,Clouds,79,3993
24446,6/25/2016 10:00,None,94,3,145,9,9,301.28,0,0,20,Clouds,155,3970
23375,5/15/2016 16:00,None,61,4,160,7,7,290.7,0,0,40,Clouds,92,5040
12874,3/12/2014 22:00,None,74,9,300,4,4,267.48,0,0,40,Clouds,181,2456
8787,9/5/2013 5:00,None,54,2,154,7,7,288.35,0,0,24,Clouds,98,3093
1811,12/8/2012 20:00,None,64,4,100,5,5,271.1,0,0,100,Clouds,255,2678
812,11/1/2012 7:00,None,59,1,50,6,6,268.74,0,0,1,Clear,264,6852
33541,5/11/2017 16:00,None,44,3,0,4,4,291.28,0,0,1,Clear,62,6548
19502,11/16/2015 7:00,None,97,5,104,4,4,284.65,0,0,90,Thunderstorm,104,6089
5263,4/19/2013 1:00,None,29,5,200,4,4,274.19,0,0,90,Mist,16,338
30789,2/5/2017 17:00,None,80,2,80,3,3,268.42,0,0,1,Clear,83,3671
7897,7/24/2013 6:00,None,69,3,155,1,1,287.62,0,0,1,Clear,274,6168
28270,11/20/2016 22:00,None,100,3,160,5,5,269.09,0,0,1,Clear,23,1299
31356,2/28/2017 2:00,None,38,3,60,2,2,275.95,0,0,90,Clouds,124,302
28892,12/7/2016 8:00,None,76,2,310,8,8,265.15,0,0,90,Snow,72,6210
11367,1/10/2014 20:00,None,68,1,302,7,7,271.62,0,0,90,Mist,217,2706
21545,2/28/2016 14:00,None,47,2,284,5,5,274.36,0,0,90,Clouds,72,4548
22990,5/2/2016 20:00,None,76,6,148,8,8,289.43,0,0,20,Clouds,72,2858
5788,5/5/2013 13:00,None,82,5,130,2,2,278.21,0,0,90,Clouds,254,4456
21395,2/19/2016 21:00,None,51,2,159,1,1,278.87,0,0,1,Clear,20,3102
1486,11/26/2012 13:00,None,93,3,130,2,2,271.26,0,0,86,Clouds,269,4816
2013,12/15/2012 2:00,None,85,5,360,8,8,265.29,0,0,40,Mist,129,556
20585,1/12/2016 17:00,None,76,3,222,9,9,256.44,0,0,5,Clear,284,6062
31143,2/19/2017 22:00,None,93,2,62,4,4,285.215,0,0,48,Clouds,156,1580
8966,9/15/2013 17:00,None,59,4,150,3,3,291.15,0,0,75,Clouds,202,4171
27959,11/10/2016 0:00,None,90,3,145,4,4,282.4,0,0,1,Clear,126,691
4401,3/20/2013 6:00,None,54,6,280,4,4,259.85,0,0,1,Clear,154,5067
11744,1/25/2014 6:00,None,60,4,210,4,4,258.59,0,0,64,Haze,296,1208
7055,6/17/2013 10:00,None,68,1,352,6,6,296.67,0,0,0,Clear,198,4481
439,10/20/2012 1:00,None,70,0,0,9,9,280.28,0,0,96,Drizzle,273,773
8905,9/12/2013 23:00,None,96,4,241,6,6,286.55,0,0,68,Clouds,262,3069
20934,1/31/2016 6:00,None,81,5,189,6,6,273.01,0,0,1,Fog,111,858
8415,8/14/2013 18:00,None,66,2,130,4,4,296,0,0,0,Clear,221,4863
7253,6/27/2013 11:00,None,71,2,184,2,2,300.29,0,0,44,Haze,160,5139
3549,2/12/2013 3:00,None,73,0,0,3,3,271.37,0,0,90,Snow,55,343
14886,6/4/2014 4:00,None,59,0,131,6,6,288.21,0,0,92,Rain,104,849
13312,3/31/2014 4:00,None,59,0,0,4,4,280.83,0,0,90,Clouds,222,837
1207,11/15/2012 10:00,None,50,3,160,1,1,278.23,0,0,40,Clouds,154,4704
1082,11/11/2012 4:00,None,80,2,140,8,8,280.1,0,0,90,Thunderstorm,289,304
19111,10/21/2015 10:00,None,88,1,86,7,7,286.5,0,0,1,Clear,82,4551
5784,5/5/2013 9:00,None,93,1,110,8,8,274.39,0,0,90,Rain,112,2711
22773,4/25/2016 2:00,None,96,5,303,6,6,284.71,0,0,90,Drizzle,112,264
8926,9/14/2013 7:00,None,70,4,148,5,5,283.83,0,0,1,Clear,222,2228
30346,1/21/2017 16:00,None,69,4,40,7,7,276.02,0,0,90,Fog,223,4402
6310,5/22/2013 22:00,None,83,4,161,3,3,283.31,0,0,90,Drizzle,274,1412
9678,11/6/2013 23:00,None,68,4,130,3,3,271.92,0,0,64,Clouds,243,1095
3256,1/31/2013 15:00,None,73,3,290,5,5,258.75,0,0,99,Clouds,22,5679
19506,11/16/2015 11:00,None,96,5,79,9,9,281.92,0,0,90,Rain,284,4306
12036,2/5/2014 21:00,None,61,3,310,5,5,254.76,0,0,40,Clouds,242,2309
11382,1/11/2014 11:00,None,68,1,302,3,3,270.72,0,0,64,Mist,35,4027
8368,8/12/2013 14:00,None,87,3,130,6,6,297.62,0,0,56,Clouds,162,5555
3378,2/5/2013 20:00,None,74,5,130,5,5,261.72,0,0,81,Clouds,27,2846
489,10/21/2012 18:00,None,66,3,168,8,8,282.6,0,0,75,Clouds,186,4335
30939,2/11/2017 10:00,None,44,3,139,6,6,275.42,0,0,1,Clear,69,4247
15057,6/10/2014 4:00,None,86,1,90,3,3,285.6,0,0,24,Clouds,169,803
26689,9/17/2016 14:00,None,69,4,162,4,4,293.46,0,0,1,Clear,132,4487
3255,1/31/2013 14:00,None,73,4,270,4,4,261.53,0,0,100,Clouds,75,5303
30667,1/31/2017 17:00,None,93,2,269,2,2,275.02,0,0,75,Rain,51,5783
5706,5/3/2013 5:00,None,71,3,100,6,6,275.5,0,0,90,Clouds,89,2494
26219,8/31/2016 19:00,None,37,2,360,5,5,295.92,0,0,40,Clouds,297,2575
7618,7/12/2013 8:00,None,28,1,308,3,3,290.78,0,0,0,Mist,228,5813
21699,3/10/2016 6:00,None,86,5,158,6,6,274.08,0,0,90,Mist,248,5764
22084,3/27/2016 15:00,None,97,6,35,2,2,278,0,0,90,Clouds,196,3570
8549,8/20/2013 21:00,None,68,6,139,7,7,298.06,0,0,0,Clear,158,2824
20859,1/26/2016 22:00,None,62,5,310,4,4,268.22,0,0,75,Clouds,196,1745
8722,8/30/2013 7:00,None,31,4,140,1,1,296.34,0,0,80,Mist,109,6601
16376,7/7/2015 19:00,None,55,2,154,3,3,293.91,0,0,1,Clear,253,3261
21115,2/7/2016 2:00,None,67,3,210,3,3,273.86,0,0,40,Snow,167,704
9647,10/25/2013 19:00,None,92,1,280,8,8,286.8,0,0,90,Clouds,191,4313
19634,11/22/2015 23:00,None,83,2,287,6,6,270.57,0,0,75,Clouds,193,897
17477,8/18/2015 8:00,None,80,5,46,2,2,289.6,0,0,75,Clouds,103,5576
11752,1/25/2014 14:00,None,84,2,170,2,2,259.04,0,0,64,Clouds,117,4521
14053,5/5/2014 22:00,None,54,3,270,6,6,285.95,0,0,8,Clear,63,1882
27761,11/2/2016 1:00,None,77,1,215,1,1,278.35,0,0,90,Clouds,16,351
30594,1/29/2017 22:00,None,75,2,120,9,9,263.49,0,0,1,Clear,228,1413
32613,4/12/2017 20:00,None,70,2,260,4,4,282.34,0,0,90,Mist,65,2898
7521,7/8/2013 13:00,None,60,5,297,9,9,303.63,0,0,56,Clouds,46,5016
7402,7/3/2013 12:00,None,47,2,262,1,1,299.15,0,0,1,Clear,112,5440
14732,5/29/2014 15:00,None,82,3,10,9,9,301.35,0,0,20,Clouds,59,6113
27901,11/7/2016 15:00,None,70,2,190,7,7,290.01,0,0,90,Rain,265,5168
5081,4/13/2013 7:00,None,72,3,130,9,9,270.77,0,0,90,Snow,159,2163
19304,11/3/2015 6:00,None,97,3,166,4,4,279.08,0,0,1,Fog,58,6110
33701,5/17/2017 3:00,None,64,5,319,3,3,290.08,0,0,90,Mist,297,341
8188,8/4/2013 21:00,None,67,2,247,3,3,292.22,0,0,76,Clouds,96,2880
6621,6/2/2013 16:00,None,93,1,13,8,8,291.04,0,0,90,Rain,150,4502
15469,7/13/2014 7:00,None,96,4,247,9,9,290.11,0,0,1,Clear,170,1502
22035,3/26/2016 0:00,None,72,6,93,7,7,278.58,0,0,90,Rain,256,1328
23288,5/12/2016 9:00,None,94,3,303,8,8,284.77,0,0,20,Clouds,158,5260
26623,9/15/2016 6:00,None,33,8,290,1,1,287.35,0,0,90,Clouds,259,4885
2337,12/24/2012 1:00,None,62,2,250,2,2,264.46,0,0,90,Clouds,236,401
20465,1/7/2016 5:00,None,64,5,60,7,7,272.54,0,0,90,Snow,206,2842
21882,3/18/2016 0:00,None,52,4,107,3,3,273.55,0,0,90,Snow,236,632
4263,3/12/2013 16:00,None,59,1,250,4,4,271.69,0,0,90,Snow,63,6558
32240,3/31/2017 9:00,None,26,11,330,7,7,274.21,0,0,90,Clouds,258,5300
16041,6/27/2015 6:00,None,36,4,260,3,3,286.92,0,0,1,Mist,114,1371
21925,3/19/2016 16:00,None,32,9,289,1,1,276.82,0,0,90,Clouds,55,6371
29256,12/18/2016 14:00,None,92,4,30,6,6,251.51,0,0,1,Clear,215,3437
3503,2/11/2013 8:00,None,85,3,240,8,8,270.82,0,0,90,Mist,243,5032
13399,4/3/2014 20:00,None,76,6,100,3,3,272.67,0.64,0,90,Rain,11,2004
11406,1/12/2014 11:00,None,80,0,303,8,8,275.83,0.25,0,64,Rain,36,3419
13659,4/14/2014 16:00,None,52,4,130,5,5,275.07,0,0,75,Clouds,214,6353
21768,3/14/2016 2:00,None,57,2,183,1,1,283.08,0,0,90,Mist,217,351
16100,6/29/2015 4:00,None,84,1,165,9,9,290.14,0,0,1,Mist,36,894
31226,2/22/2017 19:00,None,87,4,100,6,6,282.09,0,0,75,Haze,247,3289
12425,2/22/2014 2:00,None,70,2,290,5,5,260.27,0,0,1,Clear,221,340
5069,4/13/2013 2:00,None,36,0,0,1,1,271.57,0,0,90,Snow,157,551
11037,12/28/2013 8:00,None,68,0,180,9,9,269.37,0,0,75,Mist,270,1821
7514,7/8/2013 6:00,None,81,2,339,2,2,297.08,0,0,76,Rain,226,6055
19515,11/16/2015 23:00,None,94,5,27,1,1,282.48,0,0,90,Drizzle,215,888
13936,4/26/2014 5:00,None,46,1,30,9,9,275.67,0,0,1,Clear,105,436
17170,8/7/2015 1:00,None,65,2,219,1,1,293.54,3.54,0,90,Mist,154,452
33283,5/1/2017 22:00,None,59,2,164,1,1,276.89,0,0,90,Rain,125,2049
21095,2/6/2016 10:00,None,66,2,268,9,9,271.08,0,0,75,Haze,45,3479
20592,1/13/2016 6:00,None,80,2,164,9,9,254.61,0,0,90,Clouds,34,5587
32115,3/26/2017 22:00,None,82,4,180,1,1,276.65,0,0,90,Mist,141,2095
10050,11/22/2013 7:00,None,84,1,230,2,2,261.61,0,0,1,Clear,209,6641
23044,5/5/2016 2:00,None,71,4,112,7,7,278.25,0,0,1,Clear,223,323
33087,4/26/2017 14:00,None,73,4,130,8,8,276.49,0,0,90,Mist,288,5207
12873,3/12/2014 21:00,None,69,7,300,4,4,268.8,0,0,75,Clouds,171,2288
13999,4/28/2014 20:00,None,59,1,101,1,1,279.5,0.91,0,90,Rain,290,2434
22748,4/24/2016 17:00,None,71,6,168,7,7,286.58,0,0,90,Drizzle,158,5823
8597,8/22/2013 22:00,None,63,0,86,2,2,297.03,0,0,12,Rain,196,2158
21775,3/14/2016 5:00,None,59,1,323,4,4,282.22,0,0,90,Mist,41,2776
18808,10/6/2015 4:00,None,98,6,315,5,5,285.22,0,0,90,Clouds,235,870
20004,12/14/2015 21:00,None,48,2,350,4,4,273.68,0,0,90,Clouds,223,2115
12446,2/22/2014 23:00,None,77,3,130,9,9,259.64,0,0,1,Clear,234,1609
30473,1/25/2017 2:00,None,75,4,30,5,5,270.999,0,0,88,Clouds,129,469
13305,3/30/2014 21:00,None,37,6,320,2,2,282.69,0,0,75,Clouds,66,3476
12085,2/7/2014 22:00,None,62,5,140,5,5,256.64,0,0,1,Clear,30,3009
9558,10/18/2013 20:00,None,62,8,154,4,4,278.46,0,0,92,Drizzle,249,3239
24990,7/16/2016 12:00,None,73,1,120,9,9,296.864,0,0,64,Clouds,144,4457
12326,2/17/2014 23:00,None,55,8,300,6,6,264.27,0,0,1,Clear,135,895
19970,12/13/2015 10:00,None,71,1,331,6,6,276.94,0,0,90,Rain,284,3331
26906,9/26/2016 18:00,None,73,3,97,9,9,290.38,0,0,68,Clouds,215,4044
28158,11/17/2016 14:00,None,61,6,280,3,3,286.15,0,0,75,Clouds,280,5041
6867,6/10/2013 21:00,None,77,6,194,5,5,290.51,0,0,92,Rain,81,2727
26816,9/23/2016 0:00,None,90,7,142,1,1,288.13,0,0,92,Rain,272,624
13165,3/25/2014 1:00,None,48,5,70,4,4,267.06,0,0,90,Clouds,69,306
10889,12/23/2013 5:00,None,88,4,316,4,4,256.25,0,0,64,Snow,73,2050
9466,10/14/2013 21:00,None,96,3,120,4,4,283.59,0.3,0,92,Rain,114,2169
24760,7/7/2016 16:00,None,56,3,260,6,6,299.83,0,0,75,Clouds,257,6080
13328,3/31/2014 20:00,None,31,7,210,6,6,285,0.42,0,90,Rain,245,2510
22999,5/3/2016 5:00,None,97,5,193,9,9,281.15,0,0,1,Clear,174,2878
14502,5/20/2014 8:00,None,47,2,0,5,5,285.45,0.76,0,90,Mist,234,6182
28534,11/27/2016 9:00,None,79,6,344,2,2,272.21,0,0,90,Mist,249,2318
19941,12/11/2015 22:00,None,69,3,229,8,8,275.79,0,0,1,Clear,163,2937
26635,9/15/2016 17:00,None,60,4,310,4,4,291.94,4.74,0,75,Mist,179,5272
4827,4/6/2013 16:00,None,80,8,330,9,9,276.87,0,0,90,Snow,104,4426
28063,11/14/2016 8:00,None,86,6,340,3,3,278.35,0,0,90,Clouds,284,5498
25084,7/20/2016 10:00,None,57,3,180,5,5,297.888,0,0,0,Clear,189,4145
24732,7/6/2016 15:00,None,69,3,230,1,1,302.22,0,0,20,Clouds,249,4723
24403,6/23/2016 17:00,None,59,3,82,6,6,298.54,0,0,48,Clouds,51,6320
7029,6/16/2013 14:00,None,67,3,266,6,6,296.24,0.25,0,92,Rain,204,4261
9589,10/20/2013 11:00,None,91,3,264,9,9,276.15,0,0,90,Rain,176,3720
10640,12/13/2013 7:00,None,68,1,270,9,9,262.15,0,0,64,Clouds,280,6261
1781,12/7/2012 16:00,None,55,0,0,3,3,277.54,0,0,75,Clouds,277,6082
30649,1/31/2017 3:00,None,86,5,10,6,6,274.55,0,0,40,Drizzle,118,322
13098,3/22/2014 6:00,None,65,4,100,2,2,260.6,0,0,1,Clear,251,1217
30240,1/19/2017 19:00,None,93,1,163,6,6,275.65,0,0,75,Clouds,227,3430
28192,11/18/2016 12:00,None,63,5,154,3,3,277.16,0,0,90,Rain,219,4658
11186,1/3/2014 12:00,None,68,1,302,3,3,262.52,0,0,64,Snow,250,4872
15219,7/4/2014 4:00,None,82,5,142,4,4,286.59,0,0,0,Clear,251,382
32350,4/3/2017 19:00,None,64,4,134,5,5,283.48,0,0,90,Drizzle,248,3048
6703,6/5/2013 21:00,None,50,5,200,8,8,286.48,0.25,0,90,Drizzle,38,2615
15362,7/9/2014 20:00,None,60,1,307,3,3,297,0,0,0,Clear,21,3447
16398,7/8/2015 17:00,None,65,4,184,9,9,295.24,0,0,1,Clear,178,6163
33166,4/29/2017 5:00,None,62,5,282,2,2,275.82,0,0,1,Clear,117,776
21023,2/3/2016 18:00,None,80,6,284,9,9,265.88,0,0,1,Clear,292,4316
26271,9/3/2016 2:00,None,81,3,98,3,3,288.45,0,0,1,Clear,67,721
20703,1/19/2016 18:00,None,90,5,237,2,2,259.43,0,0,90,Clouds,167,4510
3685,2/17/2013 12:00,None,53,3,130,8,8,262.66,0,0,40,Snow,138,4143
17993,9/5/2015 13:00,None,85,2,63,6,6,302.71,0,0,1,Clear,249,4465
15424,7/11/2014 23:00,None,78,5,180,1,1,296.15,0,0,88,Mist,259,2141
17786,8/28/2015 11:00,None,70,5,170,7,7,294.11,0,0,1,Rain,39,5537
2818,1/11/2013 14:00,None,71,4,157,6,6,276.89,0,0,90,Clouds,207,5387
18256,9/14/2015 15:00,None,74,1,67,7,7,299.55,0,0,1,Clear,18,5863
25017,7/17/2016 15:00,None,78,1,30,4,4,297.851,0,0,0,Clear,246,4059
22616,4/20/2016 21:00,None,42,5,194,4,4,286.86,0,0,75,Mist,288,2833
180,10/10/2012 8:00,None,27,2,170,2,2,280.1,0,0,99,Rain,184,6283
12204,2/12/2014 21:00,None,72,6,270,5,5,265.74,0,0,90,Clouds,34,2286
24821,7/9/2016 23:00,None,37,3,280,8,8,294.63,0,0,40,Clouds,149,1
2173,12/18/2012 20:00,None,78,4,250,1,1,268.26,0,0,90,Mist,244,2855
24362,6/22/2016 0:00,None,83,2,0,4,4,291.39,0,0,36,Clouds,35,708
2778,1/9/2013 2:00,None,58,4,10,9,9,265.93,0,0,40,Mist,111,271
27240,10/10/2016 17:00,None,69,2,160,3,3,295.163,0,0,8,Clear,284,5440
3884,2/25/2013 7:00,None,80,5,350,8,8,259.36,0,0,20,Mist,71,6920
8279,8/8/2013 15:00,None,91,3,242,9,9,296.44,0,0,20,Clouds,268,5976
21802,3/15/2016 6:00,None,49,7,189,9,9,284.86,0,0,90,Mist,66,5375
7279,6/28/2013 14:00,None,79,2,178,9,9,302.36,0,0,0,Clear,123,6112
6178,5/19/2013 17:00,None,67,5,154,6,6,298.76,0,0,75,Clouds,59,3335
8000,7/28/2013 13:00,None,53,4,199,5,5,287.12,0,0,48,Rain,110,4592
9349,10/7/2013 18:00,None,62,3,230,8,8,290.52,0,0,0,Clear,283,4769
28453,11/25/2016 7:00,None,82,2,240,3,3,274.08,0,0,90,Mist,31,1396
8731,8/30/2013 15:00,None,55,4,160,7,7,305.31,0,0,12,Clouds,17,6160
7695,7/15/2013 4:00,None,77,2,213,9,9,294.07,0,0,56,Clouds,44,828
30870,2/8/2017 13:00,None,34,7,120,4,4,260.21,0,0,5,Clear,145,4725
3446,2/8/2013 22:00,None,61,1,30,5,5,269.59,0,0,90,Clouds,218,3112
12577,2/28/2014 7:00,None,73,4,190,6,6,252.77,0,0,90,Clouds,99,6308
14806,6/1/2014 7:00,None,89,1,92,1,1,292.09,6.89,0,44,Mist,185,1256
19953,12/12/2015 18:00,None,78,2,241,7,7,276.79,0,0,90,Mist,200,4452
31652,3/11/2017 5:00,None,93,1,260,9,9,260.01,0,0,1,Clear,282,612
21455,2/23/2016 8:00,None,80,3,308,8,8,274.01,0,0,90,Mist,85,5556
4062,3/4/2013 16:00,None,73,8,260,3,3,273.21,0,0,75,Clouds,286,6235
14692,5/27/2014 23:00,None,65,2,188,8,8,289.8,0,0,75,Clouds,272,1072
31460,3/3/2017 15:00,None,53,6,30,3,3,272.15,0,0,75,Clouds,19,5967
23036,5/4/2016 18:00,None,69,5,344,2,2,291.58,0,0,1,Clear,88,4681
19663,11/25/2015 1:00,None,71,4,339,9,9,275.15,0,0,40,Clouds,37,436
41,10/4/2012 6:00,None,44,4,340,4,4,280.74,0,0,1,Clear,173,5689
9656,10/26/2013 13:00,None,74,4,270,1,1,280.5,0,0,40,Clouds,293,5127
16425,7/9/2015 20:00,None,73,1,139,8,8,297.32,0,0,75,Clouds,22,3082
9451,10/13/2013 12:00,None,91,1,74,2,2,285.31,0,0,0,Clear,259,4521
29871,1/8/2017 18:00,None,70,3,189,6,6,262.84,0,0,90,Snow,39,3331
10472,12/6/2013 22:00,None,59,4,250,9,9,251.14,0,0,1,Clear,216,2394
21589,3/2/2016 23:00,None,50,5,192,6,6,270.58,0,0,90,Clouds,287,1369
27250,10/11/2016 3:00,None,41,5,140,9,9,288.957,0,0,24,Clouds,190,477
4842,4/6/2013 22:00,None,54,1,303,9,9,274.54,0,0,90,Clouds,117,3122
27422,10/18/2016 13:00,None,93,2,110,6,6,287.952,0,0,0,Clear,178,4470
27506,10/22/2016 10:00,None,78,2,290,3,3,282.429,0,0,0,Clear,279,3718
10066,11/22/2013 23:00,None,50,5,180,2,2,261.93,0,0,75,Clouds,177,3384
20048,12/16/2015 14:00,None,87,2,254,1,1,275.65,0,0,90,Rain,214,5214
7335,6/30/2013 16:00,None,65,2,311,1,1,297.06,0,0,44,Clouds,208,4452
24427,6/24/2016 15:00,None,94,2,140,1,1,298.18,0,0,75,Clouds,155,5219
15068,6/11/2014 7:00,None,82,3,234,7,7,290,0,0,8,Rain,61,6911
21356,2/17/2016 16:00,None,59,5,215,8,8,271.28,0,0,90,Clouds,35,6898
2383,12/25/2012 22:00,None,69,4,220,2,2,258.45,0,0,1,Clear,253,1758
17775,8/28/2015 1:00,None,68,4,175,3,3,290.74,0,0,1,Clear,151,427
23511,5/21/2016 9:00,None,79,3,247,7,7,290.82,0,0,1,Clear,214,3897
12794,3/9/2014 14:00,None,86,4,60,8,8,278.78,0,0,90,Clouds,182,4725
4149,3/8/2013 6:00,None,78,1,270,6,6,259.29,0,0,40,Haze,145,5452
24114,6/11/2016 16:00,None,93,3,244,1,1,305.24,0,0,0,Clear,25,4456
21494,2/25/2016 5:00,None,57,3,282,6,6,270.84,0,0,90,Clouds,34,2745
31445,3/3/2017 0:00,None,39,8,290,8,8,265.76,0,0,1,Clear,16,722
8579,8/22/2013 4:00,None,47,0,129,8,8,296.34,0,0,0,Clear,76,871
13379,4/3/2014 0:00,None,27,4,310,5,5,276.41,0,0,90,Clouds,68,592
12595,3/1/2014 1:00,None,80,0,0,5,5,257.38,0,0,75,Clouds,97,718
5432,4/23/2013 15:00,None,22,3,140,4,4,277.12,0,0,90,Rain,294,5544
18247,9/14/2015 6:00,None,58,4,5,4,4,287.67,0,0,1,Clear,222,5620
17711,8/25/2015 9:00,None,85,1,301,1,1,287.64,0,0,1,Clear,234,5147
277,10/14/2012 12:00,None,26,6,327,8,8,283.33,0,0,57,Rain,108,4076
27056,10/2/2016 23:00,None,48,1,217,9,9,285.64,0,0,0,Clear,168,958
21735,3/12/2016 16:00,None,67,8,306,3,3,293.65,0,0,1,Clear,143,5361
3386,2/6/2013 4:00,None,86,2,220,8,8,268,0,0,75,Snow,186,774
16881,7/26/2015 14:00,None,76,6,247,8,8,302.58,0,0,40,Clouds,283,3607
12628,3/2/2014 10:00,None,69,3,360,8,8,251.15,0,0,1,Clear,192,3177
1801,12/8/2012 12:00,None,92,4,100,1,1,272.08,0,0,90,Clouds,293,5009
28816,12/4/2016 15:00,None,92,3,30,2,2,275.28,0,0,90,Drizzle,14,4502
10147,11/26/2013 12:00,None,55,1,171,4,4,266.61,0,0,75,Clouds,146,5336
25356,7/30/2016 6:00,None,55,4,260,1,1,289.23,0,0,75,Mist,83,1350
16629,7/17/2015 2:00,None,94,1,201,1,1,292.22,0,0,90,Mist,277,340
22484,4/16/2016 0:00,None,49,3,61,4,4,290.4,0,0,1,Clear,259,1336
7987,7/28/2013 1:00,None,66,3,105,3,3,285.38,0,0,92,Clouds,89,822
7551,7/9/2013 15:00,None,72,1,258,9,9,301.52,0,0,0,Clear,188,5910
27171,10/7/2016 18:00,None,70,4,264,4,4,279.287,0,0,56,Clouds,90,4642
25323,7/28/2016 21:00,None,77,5,140,1,1,293.92,0,0,40,Clouds,57,2659
8956,9/15/2013 4:00,None,52,3,180,7,7,286.86,0,0,90,Rain,231,295
2955,1/15/2013 17:00,None,87,6,299,7,7,260.82,0,0,20,Clouds,257,5739
4155,3/8/2013 12:00,None,78,0,0,7,7,270.98,0,0,75,Clouds,40,5610
14341,5/15/2014 5:00,None,56,5,319,6,6,277.6,0,0,90,Clouds,272,2912
18991,10/13/2015 16:00,None,65,1,238,3,3,287.73,0,0,5,Clear,235,6367
21983,3/23/2016 7:00,None,84,3,83,5,5,273.73,0,0,90,Clouds,40,6945
15946,8/6/2014 15:00,None,54,9,292,1,1,301.15,0,0,40,Clouds,214,6025
26195,8/30/2016 23:00,None,34,3,170,5,5,289.32,0,0,1,Clear,113,1065
12454,2/23/2014 7:00,None,84,2,130,9,9,255.52,0,0,1,Clear,252,930
30452,1/24/2017 5:00,None,76,5,48,5,5,273.15,0,0,90,Mist,280,2763
5957,5/12/2013 1:00,None,100,3,156,9,9,285.59,0,0,90,Clouds,203,648
17149,8/6/2015 14:00,None,67,2,300,1,1,295.39,0,0,75,Rain,285,5410
6578,6/1/2013 2:00,None,56,2,22,3,3,290.99,0,0,90,Thunderstorm,159,557
16211,7/3/2015 7:00,None,39,2,140,5,5,287.42,0,0,1,Clear,139,2368
5021,4/12/2013 6:00,None,29,0,0,1,1,273.09,0,0,90,Mist,129,5001
33505,5/10/2017 6:00,None,88,5,340,2,2,282.75,0,0,90,Clouds,256,5988
23100,5/7/2016 5:00,None,61,3,350,2,2,285.29,0,0,90,Haze,196,723
33544,5/11/2017 19:00,None,60,2,360,6,6,291.68,0,0,1,Clear,109,3836
9462,10/14/2013 11:00,None,95,3,119,8,8,281.72,0,0,88,Rain,150,4507
29551,12/27/2016 21:00,None,73,5,150,1,1,264.35,0,0,5,Clear,57,2403
22319,4/7/2016 22:00,None,75,7,158,4,4,276.08,0,0,90,Drizzle,286,3057
13402,4/3/2014 23:00,None,66,4,60,4,4,271.63,2.03,0,90,Rain,201,1100
25141,7/22/2016 8:00,None,70,1,259,9,9,296.54,0,0,20,Clouds,296,4598
32429,4/6/2017 17:00,None,76,1,280,6,6,285.42,0,0,1,Clear,177,6358
20083,12/18/2015 19:00,None,81,1,243,8,8,262.6,0,0,1,Clear,179,3610
13039,3/19/2014 19:00,None,51,3,350,1,1,274.94,0.3,0,75,Rain,122,3197
